,timestamp,bufferLevel,frameRate,bitrate,resolution,calculatedBitrate,CPU_use,RAM_filled,Net_bytes_sent,Net_bytes_received,Disk_IO_percentage
487,2022-12-04 11:33:44,147.124,18,590,426x240,4954,6.9,3155320832,4645408429,3743560,0.0275998336729961
488,2022-12-04 11:33:45,146.328,18,590,426x240,4954,7.4,3154141184,4645408429,3743775,0.027621097636726
489,2022-12-04 11:33:46,145.265,18,590,426x240,4954,8.1,3153518592,4645408429,3743990,0.0276423672914783
490,2022-12-04 11:33:47,144.202,18,590,426x240,4954,8.0,3152605184,4645408429,3743990,0.0276632221101942
491,2022-12-04 11:33:48,143.14,18,590,426x240,4954,7.4,3152097280,4645408429,3743990,0.0276779781761389
492,2022-12-04 11:33:49,142.078,18,590,426x240,4954,9.2,3152277504,4645408429,3743990,0.0276992359591738
493,2022-12-04 11:33:50,141.281,18,590,426x240,4954,8.9,3153506304,4645408429,3743990,0.0277193661405052
494,2022-12-04 11:33:51,140.218,18,590,426x240,4954,7.7,3155083264,4645408429,3743990,0.0277406285478465
495,2022-12-04 11:33:52,139.156,18,590,426x240,4954,7.3,3155079168,4645408429,3743990,0.0277618907367325
496,2022-12-04 11:33:53,138.093,18,590,426x240,4954,7.5,3158028288,4645408429,3743990,0.0277822131336666
497,2022-12-04 11:33:54,137.297,18,590,426x240,4954,8.7,3137277952,4645408429,3744279,0.0278031825761585
498,2022-12-04 11:33:55,136.234,18,590,426x240,4954,7.7,3138531328,4645408429,3744494,0.0278244312632741
499,2022-12-04 11:33:56,135.171,18,590,426x240,4954,7.7,3140702208,4645408429,3744709,0.0278456916336859
500,2022-12-04 11:33:57,134.109,18,590,426x240,4954,7.5,3140689920,4645408429,3744924,0.0278664149985521
501,2022-12-04 11:33:58,133.312,18,590,426x240,4954,7.4,3138519040,4645408429,3744924,0.0278876745253691
502,2022-12-04 11:33:59,132.25,18,590,426x240,4954,7.6,3143192576,4645408429,3744924,0.0279267262622291
503,2022-12-04 11:34:00,131.187,18,590,426x240,4954,7.3,3144925184,4645408429,3744924,0.0279479705514845
504,2022-12-04 11:34:01,130.125,18,590,426x240,4954,7.4,3148881920,4645408429,3744924,0.0279692146043383
505,2022-12-04 11:34:02,129.328,18,590,426x240,4954,7.3,3084636160,4645408429,3744924,0.0279901769030538
506,2022-12-04 11:34:03,128.265,18,590,426x240,4954,6.3,3084398592,4645408429,3744924,0.0280114202710238
507,2022-12-04 11:34:04,127.203,18,590,426x240,4954,7.2,3083321344,4645408429,3744924,0.0280291066225076
508,2022-12-04 11:34:05,126.14,18,590,426x240,4954,6.2,3083804672,4645408429,3744924,0.0280503468422177
509,2022-12-04 11:34:06,125.078,18,590,426x240,4954,7.2,3084304384,4645408429,3744924,0.0280715868256106
510,2022-12-04 11:34:07,124.281,18,590,426x240,4954,6.8,3083489280,4645408429,3744924,0.0280925921567536
511,2022-12-04 11:34:08,123.219,18,590,426x240,4954,6.2,3089969152,4645408429,3744924,0.0281352150621606
512,2022-12-04 11:34:09,122.156,18,590,426x240,4954,6.2,3090558976,4645408429,3744924,0.0281543878806057
513,2022-12-04 11:34:10,121.094,18,590,426x240,4954,7.4,3084845056,4645408429,3744924,0.028175619039958
514,2022-12-04 11:34:11,120.297,18,590,426x240,4954,6.5,3047849984,4645408429,3744924,0.0281964699217687
515,2022-12-04 11:34:12,119.234,18,590,426x240,4954,6.5,3047583744,4645408429,3744924,0.0282177003066294
516,2022-12-04 11:34:13,118.172,18,590,426x240,4954,5.6,3047854080,4645408429,3744924,0.0282389304462307
517,2022-12-04 11:34:14,117.109,18,590,426x240,4954,6.3,3046846464,4645408429,3744924,0.0282599426971366
518,2022-12-04 11:34:15,116.312,18,590,426x240,4954,5.6,3046531072,4645408429,3744924,0.028281172183991
519,2022-12-04 11:34:16,115.25,18,590,426x240,4954,6.7,3046756352,4645408429,3744924,0.0283021289704271
520,2022-12-04 11:34:17,114.188,18,590,426x240,4954,7.2,3048112128,4645408429,3744924,0.0283233517050058
521,2022-12-04 11:34:18,113.125,18,590,426x240,4954,5.9,3046387712,4645408429,3744924,0.0283421853643093
522,2022-12-04 11:34:19,112.329,18,590,426x240,4954,6.4,3046100992,4645408429,3744924,0.0283633997491785
523,2022-12-04 11:34:20,111.266,18,590,426x240,4954,6.8,3042680832,4645408429,3744924,0.028384207087068
524,2022-12-04 11:34:21,110.203,18,590,426x240,4954,6.0,3042390016,4645408429,3744924,0.0284054327956977
525,2022-12-04 11:34:22,109.141,18,590,426x240,4954,6.2,3042131968,4645408429,3744924,0.0284266582591634
526,2022-12-04 11:34:23,108.078,18,590,426x240,4954,6.1,3042111488,4645408429,3744924,0.0284476400864466
527,2022-12-04 11:34:24,107.282,18,590,426x240,4954,6.6,3038396416,4645408429,3744924,0.0284651083213926
528,2022-12-04 11:34:25,106.219,18,590,426x240,4954,5.2,3039166464,4645408429,3744924,0.0284863300902687
529,2022-12-04 11:34:26,105.156,18,590,426x240,4954,6.0,3039342592,4645408429,3744924,0.0285075516140663
530,2022-12-04 11:34:27,104.094,18,590,426x240,4954,6.0,3039596544,4645408429,3744924,0.0285287728927897
531,2022-12-04 11:34:28,103.298,18,590,426x240,4954,6.7,3039813632,4645408429,3744924,0.0285499939264432
532,2022-12-04 11:34:29,102.235,18,590,426x240,4954,11.3,3041259520,4645408429,3744924,0.0285925942400785
533,2022-12-04 11:34:30,101.172,18,590,426x240,4954,6.2,3040833536,4645408429,3744924,0.0286135821275032
534,2022-12-04 11:34:31,100.11,18,590,426x240,4954,6.5,3040284672,4645408429,3744924,0.0286348021268878
535,2022-12-04 11:34:32,99.313,18,590,426x240,4954,6.6,3040710656,4645408429,3744924,0.028656021881225
536,2022-12-04 11:34:33,98.25,18,590,426x240,4954,7.1,3040440320,4645408429,3744924,0.028677241390519
537,2022-12-04 11:34:34,97.188,18,590,426x240,4954,6.9,3042594816,4645408429,3744924,0.0286984606547739
538,2022-12-04 11:34:35,96.125,18,590,426x240,4954,11.1,3102208000,4676580747,3793387,0.028719489284936
539,2022-12-04 11:34:36,95.101,18,590,426x240,4954,19.2,3184443392,4769816741,3890115,0.0287407079195619
540,2022-12-04 11:34:37,94.249,18,590,426x240,4954,20.3,3143147520,4863013709,3974584,0.0287619140080785
541,2022-12-04 11:34:38,93.198,18,590,426x240,4954,19.4,3095576576,4956282445,4073282,0.0287831198335796
542,2022-12-04 11:34:39,92.128,18,590,426x240,4954,21.1,3101614080,5049564045,4181876,0.0288043377151424
543,2022-12-04 11:34:40,91.07,18,590,426x240,4954,18.9,3078078464,5142758571,4266944,0.0288250005987388
544,2022-12-04 11:34:41,90.282,18,590,426x240,4954,21.1,3100241920,5235946365,4342652,0.0288462175851588
545,2022-12-04 11:34:42,89.188,18,590,426x240,4954,19.8,3145220096,5339490727,4429582,0.0288674281537825
546,2022-12-04 11:34:43,88.135,18,590,426x240,4954,20.7,3102371840,5432678785,4505092,0.0288886446457217
547,2022-12-04 11:34:44,87.068,18,590,426x240,4954,19.8,3094441984,5525882833,4580842,0.0289092736331173
548,2022-12-04 11:34:46,85.218,18,590,426x240,4954,16.4,3058118656,5588017531,4633024,0.0289304892075162
549,2022-12-04 11:34:47,84.156,18,590,426x240,4954,17.6,3101446144,5670848691,4698080,0.0289517045369502
550,2022-12-04 11:34:48,83.085,18,590,426x240,4954,20.8,3085524992,5764112065,4798086,0.0289942956502997
551,2022-12-04 11:34:49,82.298,18,590,426x240,4954,20.2,3089387520,5857312759,4879318,0.0290155103618728
552,2022-12-04 11:34:50,81.222,18,590,426x240,4954,21.1,3084259328,5950527133,4960132,0.0290361598545369
553,2022-12-04 11:34:51,80.173,18,590,426x240,4954,21.2,3109740544,6043717955,5036446,0.029057373666707
554,2022-12-04 11:34:52,79.099,18,590,426x240,4954,20.2,3084156928,6145901249,5119578,0.0290779779430708
555,2022-12-04 11:34:53,78.079,18,590,426x240,4954,20.4,3100278784,6240451819,5198775,0.0290991908244115
556,2022-12-04 11:34:54,77.251,18,590,426x240,4954,15.3,3078545408,6281920447,5232325,0.029120403460838
557,2022-12-04 11:34:55,76.188,18,590,426x240,4954,16.6,3107676160,6281920447,5232325,0.0291410800287177
558,2022-12-04 11:34:56,75.126,18,590,426x240,4954,17.5,3130667008,6281920447,5232325,0.029180072041643
559,2022-12-04 11:34:57,74.33,18,590,426x240,4954,19.5,3160596480,6281920447,5232399,0.0292012808374397
560,2022-12-04 11:34:58,73.266,18,590,426x240,4954,20.9,3143430144,6281920447,5232399,0.0292438602323048
561,2022-12-04 11:34:59,72.204,18,590,426x240,4954,17.0,3178487808,6281920447,5232399,0.0292650684105711
562,2022-12-04 11:35:00,71.141,18,590,426x240,4954,21.0,3159212032,6281920447,5232399,0.0292856064878092
563,2022-12-04 11:35:01,70.08,18,590,426x240,4954,22.1,3164356608,6281920447,5232399,0.0293063501153336
564,2022-12-04 11:35:02,69.283,18,590,426x240,4954,23.2,3283632128,6281920447,5232399,0.0293275504761986
565,2022-12-04 11:35:03,68.22,18,590,426x240,4954,20.5,3184988160,6281920447,5232399,0.0293487568567716
566,2022-12-04 11:35:04,67.157,18,590,426x240,4954,20.4,3178012672,6281920447,5232399,0.0293913259463846
567,2022-12-04 11:35:05,66.095,18,590,426x240,4954,19.3,3242024960,6281920447,5232399,0.0294117521324589
568,2022-12-04 11:35:06,65.298,18,590,426x240,4954,19.1,3209867264,6281920447,5232399,0.0294329445063954
569,2022-12-04 11:35:07,64.236,18,590,426x240,4954,13.1,3256532992,6281920447,5232399,0.0294541366176049
570,2022-12-04 11:35:08,63.173,18,590,426x240,4954,19.5,3241684992,6281920447,5232399,0.0294753284660923
571,2022-12-04 11:35:09,62.111,18,590,426x240,4954,23.5,3226087424,6281920447,5232399,0.0294965200518625
572,2022-12-04 11:35:10,61.314,18,590,426x240,4954,19.7,3178135552,6281920447,5232399,0.0295170363100156
573,2022-12-04 11:35:11,60.251,18,590,426x240,4954,22.5,3135737856,6281920447,5232399,0.0295307663789446
574,2022-12-04 11:35:12,59.189,18,590,426x240,4954,20.4,3120549888,6281920447,5232399,0.0295512694225344
575,2022-12-04 11:35:13,58.127,18,590,426x240,4954,21.1,3137802240,6281920447,5232399,0.0295718470887649
576,2022-12-04 11:35:14,57.33,18,590,426x240,4954,17.4,3208212480,6281920447,5232399,0.0295930180134944
577,2022-12-04 11:35:15,56.267,18,590,426x240,4954,9.6,3159269376,6281920447,5232399,0.0296142013128962
578,2022-12-04 11:35:16,55.205,18,590,426x240,4954,7.4,3177541632,6281920447,5232399,0.0296353590215844
579,2022-12-04 11:35:17,54.142,18,590,426x240,4954,6.2,3154755584,6281920447,5232399,0.0296559841737891
580,2022-12-04 11:35:18,53.079,18,590,426x240,4954,6.5,3175174144,6281920447,5232399,0.0296771535913415
581,2022-12-04 11:35:19,52.283,18,590,426x240,4954,5.5,3186163712,6281920447,5232399,0.029698329073724
582,2022-12-04 11:35:20,51.22,18,590,426x240,4954,7.7,3189301248,6281920447,5232399,0.0297195042846508
583,2022-12-04 11:35:21,50.158,18,590,426x240,4954,8.9,3149160448,6281920447,5232399,0.0297406792241272
584,2022-12-04 11:35:22,49.095,18,590,426x240,4954,7.0,3170652160,6281920447,5232399,0.0297614850916965
585,2022-12-04 11:35:23,48.298,18,590,426x240,4954,9.6,3175108608,6281920447,5232399,0.0297826592282659
586,2022-12-04 11:35:24,47.236,18,590,426x240,4954,10.1,3133820928,6281920447,5232399,0.0298251914762337
587,2022-12-04 11:35:25,46.174,18,590,426x240,4954,12.6,3154874368,6281920447,5232399,0.0298458739414542
588,2022-12-04 11:35:26,45.111,18,590,426x240,4954,14.0,3176751104,6281920447,5232399,0.029867046777179
589,2022-12-04 11:35:27,44.314,18,590,426x240,4954,12.6,3184943104,6281920447,5232399,0.0298878426126289
590,2022-12-04 11:35:28,43.252,18,590,426x240,4954,10.9,3203932160,6281920447,5232399,0.0299090146411035
591,2022-12-04 11:35:29,42.189,18,590,426x240,4954,22.8,3195531264,6281920447,5232399,0.0299301863981936
592,2022-12-04 11:35:30,41.127,18,590,426x240,4954,9.8,3206967296,6281920447,5232399,0.0299508779965298
593,2022-12-04 11:35:31,40.33,18,590,426x240,4954,5.3,3221196800,6281920447,5232399,0.0299720488747343
594,2022-12-04 11:35:32,39.268,18,590,426x240,4954,6.6,3223302144,6281920447,5232399,0.0299932194815787
595,2022-12-04 11:35:33,38.205,18,590,426x240,4954,8.3,3239895040,6281920447,5232399,0.0300143898170681
596,2022-12-04 11:35:34,37.142,18,590,426x240,4954,6.9,3249537024,6281920447,5232399,0.0300355534648873
597,2022-12-04 11:35:35,36.08,18,590,426x240,4954,7.3,3257143296,6281920447,5232399,0.0300563123275954
598,2022-12-04 11:35:36,35.283,18,590,426x240,4954,5.4,3253329920,6281920447,5232614,0.0300774815577828
599,2022-12-04 11:35:37,34.221,18,590,426x240,4954,7.1,3246043136,6281920447,5232829,0.0300986505166436
600,2022-12-04 11:35:38,33.158,18,590,426x240,4954,5.6,3266809856,6281920447,5233044,0.0301197484296075
601,2022-12-04 11:35:39,32.096,18,590,426x240,4954,7.9,3294277632,6281920447,5233259,0.0301401506323984
602,2022-12-04 11:35:40,31.299,18,590,426x240,4954,7.1,3291049984,6281920447,5233259,0.0301613181948579
603,2022-12-04 11:35:41,30.236,18,590,426x240,4954,6.7,3240034304,6281920447,5233259,0.0301822598374301
604,2022-12-04 11:35:42,29.174,18,590,426x240,4954,6.9,3239677952,6281920447,5233259,0.0301981309193622
605,2022-12-04 11:35:43,28.111,18,590,426x240,4954,7.6,3244662784,6281920447,5233474,0.0302184290559912
606,2022-12-04 11:35:44,27.315,18,590,426x240,4954,7.8,3266629632,6281920447,5233689,0.0302391907172518
607,2022-12-04 11:35:45,26.252,18,590,426x240,4954,7.9,3270062080,6281920447,5233904,0.0302603522117071
608,2022-12-04 11:35:46,25.19,18,590,426x240,4954,6.1,3286519808,6281920447,5234119,0.0302815069683769
609,2022-12-04 11:35:47,24.127,18,590,426x240,4954,5.7,3166732288,6281920447,5234119,0.0303024543706752
610,2022-12-04 11:35:48,23.33,18,590,426x240,4954,5.0,3167760384,6281920447,5234119,0.0303236148994868
611,2022-12-04 11:35:49,22.268,18,590,426x240,4954,4.2,3160006656,6281920447,5234119,0.0303443539642197
612,2022-12-04 11:35:50,21.206,18,590,426x240,4954,4.7,3160760320,6281920447,5234119,0.0303655136597832
613,2022-12-04 11:35:51,20.143,18,590,426x240,4954,4.3,3160174592,6281920447,5234119,0.0303866730842409
614,2022-12-04 11:35:52,19.08,18,590,426x240,4954,4.6,3161776128,6281920447,5234119,0.0304078322375979
615,2022-12-04 11:35:53,18.284,18,590,426x240,4954,4.9,3161747456,6281920447,5234119,0.0304499676709319
616,2022-12-04 11:35:54,17.221,18,590,426x240,4954,7.2,3183898624,6281920447,5234334,0.030467456614299
617,2022-12-04 11:35:55,16.158,18,590,426x240,4954,6.5,3196096512,6281920447,5234549,0.0304842447901934
618,2022-12-04 11:35:56,15.096,18,590,426x240,4954,7.5,3229999104,6281920447,5234764,0.0305049020246161
619,2022-12-04 11:35:57,14.3,18,590,426x240,4954,8.3,3231178752,6281920447,5234979,0.0305260535597754
620,2022-12-04 11:35:58,13.237,18,590,426x240,4954,7.1,3242500096,6281920447,5234979,0.0305472048240248
621,2022-12-04 11:35:59,12.174,18,590,426x240,4954,8.3,3266539520,6281920447,5234979,0.0305677750758217
622,2022-12-04 11:36:00,11.235,30,3171,1280x720,4954,8.6,3274698752,6341294791,5299808,0.0522851156440053
623,2022-12-04 11:36:01,10.221,30,3171,1280x720,4954,22.2,3497095168,6785836542,5577424,0.0670640007783947
624,2022-12-04 11:36:02,9.081,30,3171,1280x720,4954,6.1,3401453568,6785836542,5577424,0.0670847800978405
625,2022-12-04 11:36:03,8.096,30,3171,1280x720,4954,12.8,3354296320,7037756348,5733732,0.0671056879378539
626,2022-12-04 11:36:04,7.19,30,3171,1280x720,4954,12.8,3538288640,7289656156,5863178,0.0671477177243943
627,2022-12-04 11:36:05,6.128,30,3171,1280x720,4954,7.8,3366608896,7289656156,5863178,0.06716766461572
628,2022-12-04 11:36:06,5.331,30,3171,1280x720,4954,12.9,3362975744,7541563620,5995198,0.0671885711579029
629,2022-12-04 11:36:07,4.268,30,3171,1280x720,4954,5.0,3354574848,7541563620,5995198,0.0672094057323008
630,2022-12-04 11:36:08,3.206,30,3171,1280x720,4954,5.4,3374424064,7541563620,5995198,0.0672516192022148
631,2022-12-04 11:36:09,2.144,30,3171,1280x720,4954,7.4,3396575232,7541563620,5995198,0.0672725104210516
